index,split,sequence,frame,image,steering,referenceYRatio,laneWidthPriorPx,imageWidth,imageHeight,status,eY,eyQuality,referenceY,imageCenterX,leftX,rightX,laneCenterX,laneWidthPx,inferredLaneWidthPx,yellowRunCount,leftRun,rightRun,yellowRunsJson,preview
3272,val,25杭州,1342,E:\桌面\v-Net\dataset\26合并\25杭州\1342_-1.5000.jpg,-1.5,0.54,411.0226745605469,640,480,inferred_missing_left,-0.46961703300476076,0.6,259,320.0,0.0,339.4450988769531,169.72254943847656,339.4450988769531,411.0226745605469,1,,,"[[309, 367]]",
3273,val,25杭州,1355,E:\桌面\v-Net\dataset\26合并\25杭州\1355_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[303, 377], [441, 639]]",
3274,val,25杭州,1356,E:\桌面\v-Net\dataset\26合并\25杭州\1356_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[366, 420], [440, 639]]",
3275,val,25杭州,1367,E:\桌面\v-Net\dataset\26合并\25杭州\1367_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[522, 567], [590, 639]]",
3276,val,25杭州,1368,E:\桌面\v-Net\dataset\26合并\25杭州\1368_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[553, 598], [625, 639]]",
3277,val,25杭州,1379,E:\桌面\v-Net\dataset\26合并\25杭州\1379_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,ok,-0.1895066574215889,1.0,259,320.0,12.349162101745605,506.3665771484375,259.35786962509155,494.0174150466919,,2,"[0, 28]","[479, 532]","[[0, 28], [479, 532]]",
3278,val,25杭州,1384,E:\桌面\v-Net\dataset\26合并\25杭州\1384_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,inferred_missing_right,0.04810490608215332,0.6,259,320.0,129.88223266601562,540.9049072265625,335.39356994628906,411.0226745605469,411.0226745605469,1,,,"[[78, 178]]",
3279,val,25杭州,1406,E:\桌面\v-Net\dataset\26合并\25杭州\1406_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,-0.4678863525390625,0.6,259,320.0,0.0,340.552734375,170.2763671875,340.552734375,411.0226745605469,1,,,"[[292, 390]]",
3280,val,25杭州,1408,E:\桌面\v-Net\dataset\26合并\25杭州\1408_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,-0.46753177642822263,0.6,259,320.0,0.0,340.7796630859375,170.38983154296875,340.7796630859375,411.0226745605469,1,,,"[[300, 382]]",
3281,val,25杭州,1410,E:\桌面\v-Net\dataset\26合并\25杭州\1410_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[325, 392], [437, 639]]",
3282,val,25杭州,1411,E:\桌面\v-Net\dataset\26合并\25杭州\1411_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,-0.45154519081115724,0.6,259,320.0,0.0,351.0110778808594,175.5055389404297,351.0110778808594,411.0226745605469,1,,,"[[316, 387]]",
3283,val,25杭州,1417,E:\桌面\v-Net\dataset\26合并\25杭州\1417_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,ok,-0.2465088665485382,1.0,259,320.0,45.04130172729492,437.1930236816406,241.11716270446777,392.1517219543457,,2,"[23, 66]","[411, 464]","[[23, 66], [411, 464]]",
3284,val,25杭州,1418,E:\桌面\v-Net\dataset\26合并\25杭州\1418_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.20130940079689025,1.0,259,320.0,62.269161224365234,448.892822265625,255.58099174499512,386.62366104125977,,2,"[41, 83]","[423, 475]","[[41, 83], [423, 475]]",
3285,val,25杭州,1426,E:\桌面\v-Net\dataset\26合并\25杭州\1426_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.20411432385444642,1.0,259,320.0,48.4209098815918,460.9459228515625,254.68341636657715,412.5250129699707,,2,"[0, 93]","[438, 485]","[[0, 93], [438, 485]]",
3286,val,25杭州,1438,E:\桌面\v-Net\dataset\26合并\25杭州\1438_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3287,val,25杭州,1449,E:\桌面\v-Net\dataset\26合并\25杭州\1449_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[399, 444], [469, 544]]",
3288,val,25杭州,1450,E:\桌面\v-Net\dataset\26合并\25杭州\1450_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[411, 454], [480, 557]]",
3289,val,25杭州,1456,E:\桌面\v-Net\dataset\26合并\25杭州\1456_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[522, 564], [590, 639]]",
3290,val,25杭州,1457,E:\桌面\v-Net\dataset\26合并\25杭州\1457_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[540, 581], [608, 639]]",
3291,val,25杭州,1467,E:\桌面\v-Net\dataset\26合并\25杭州\1467_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,inferred_missing_left,-0.1893784999847412,0.6,259,320.0,53.887542724609375,464.91021728515625,259.3988800048828,411.0226745605469,411.0226745605469,1,,,"[[437, 492]]",
3292,val,25杭州,1470,E:\桌面\v-Net\dataset\26合并\25杭州\1470_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,ok,0.022868400812149046,1.0,259,320.0,32.58090591430664,622.0548706054688,327.3178882598877,589.4739646911621,,2,"[0, 72]","[598, 639]","[[0, 72], [598, 639]]",
3293,val,25杭州,1485,E:\桌面\v-Net\dataset\26合并\25杭州\1485_-1.6200.jpg,-1.62,0.54,411.0226745605469,640,480,inferred_missing_left,0.10619168281555176,0.6,259,320.0,148.47000122070312,559.49267578125,353.98133850097656,411.0226745605469,411.0226745605469,1,,,"[[490, 629]]",
3294,val,25杭州,1486,E:\桌面\v-Net\dataset\26合并\25杭州\1486_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,0.0381126880645752,0.6,259,320.0,126.68472290039062,537.7073974609375,332.19606018066406,411.0226745605469,411.0226745605469,1,,,"[[465, 612]]",
3295,val,25杭州,1505,E:\桌面\v-Net\dataset\26合并\25杭州\1505_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,ok,-0.2335931181907654,1.0,259,320.0,50.303199768066406,440.19720458984375,245.25020217895508,389.89400482177734,,2,"[30, 70]","[414, 466]","[[30, 70], [414, 466]]",
3296,val,25杭州,1508,E:\桌面\v-Net\dataset\26合并\25杭州\1508_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.1275359034538269,1.0,259,320.0,88.2337417602539,470.1432800292969,279.1885108947754,381.90953826904297,,2,"[68, 108]","[447, 493]","[[68, 108], [447, 493]]",
3297,val,25杭州,1514,E:\桌面\v-Net\dataset\26合并\25杭州\1514_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.1905004858970642,1.0,259,320.0,57.844398498535156,460.23529052734375,259.03984451293945,402.3908920288086,,2,"[0, 98]","[438, 483]","[[0, 98], [438, 483]]",
3298,val,25杭州,1515,E:\桌面\v-Net\dataset\26合并\25杭州\1515_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.20157282948493957,1.0,259,320.0,52.7547721862793,458.2386169433594,255.49669456481934,405.4838447570801,,2,"[0, 95]","[437, 481]","[[0, 95], [437, 481]]",
3299,val,25杭州,1518,E:\桌面\v-Net\dataset\26合并\25杭州\1518_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,inferred_missing_left,-0.062023496627807616,0.6,259,320.0,94.64114379882812,505.663818359375,300.15248107910156,411.0226745605469,411.0226745605469,1,,,"[[438, 588]]",
3300,val,25杭州,1526,E:\桌面\v-Net\dataset\26合并\25杭州\1526_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3301,val,25杭州,1529,E:\桌面\v-Net\dataset\26合并\25杭州\1529_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,3,,,"[[317, 369], [394, 477], [484, 639]]",
3302,val,25杭州,1534,E:\桌面\v-Net\dataset\26合并\25杭州\1534_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[356, 404], [429, 639]]",
3303,val,25杭州,1537,E:\桌面\v-Net\dataset\26合并\25杭州\1537_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,3,,,"[[394, 438], [463, 590], [606, 639]]",
3304,val,25杭州,1551,E:\桌面\v-Net\dataset\26合并\25杭州\1551_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,0,,,[],
3305,val,25杭州,1563,E:\桌面\v-Net\dataset\26合并\25杭州\1563_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,ok,0.27349233627319336,1.0,259,320.0,296.62030029296875,518.414794921875,407.5175476074219,221.79449462890625,,2,"[256, 336]","[361, 639]","[[256, 336], [361, 639]]",
3306,val,25杭州,1566,E:\桌面\v-Net\dataset\26合并\25杭州\1566_-1.6200.jpg,-1.62,0.54,411.0226745605469,640,480,inferred_missing_right,0.28000240325927733,0.6,259,320.0,204.0894317626953,615.1121063232422,409.60076904296875,411.0226745605469,411.0226745605469,1,,,"[[176, 230]]",
3307,val,25杭州,1568,E:\桌面\v-Net\dataset\26合并\25杭州\1568_-1.6200.jpg,-1.62,0.54,411.0226745605469,640,480,inferred_missing_right,0.2182326316833496,0.6,259,320.0,184.32310485839844,595.3457794189453,389.8344421386719,411.0226745605469,411.0226745605469,1,,,"[[162, 205]]",
3308,val,25杭州,1571,E:\桌面\v-Net\dataset\26合并\25杭州\1571_-1.6200.jpg,-1.62,0.54,411.0226745605469,640,480,ok,0.15674896240234376,1.0,259,320.0,113.5693359375,626.75,370.15966796875,513.1806640625,,2,"[92, 134]","[612, 639]","[[92, 134], [612, 639]]",
3309,val,25杭州,1574,E:\桌面\v-Net\dataset\26合并\25杭州\1574_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,ok,0.27516465187072753,1.0,259,320.0,299.9282531738281,516.1771240234375,408.0526885986328,216.24887084960938,,2,"[260, 339]","[361, 639]","[[260, 339], [361, 639]]",
3310,val,25杭州,1576,E:\桌面\v-Net\dataset\26合并\25杭州\1576_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,0.11738953590393067,0.6,259,320.0,152.05331420898438,563.0759887695312,357.5646514892578,411.0226745605469,411.0226745605469,1,,,"[[490, 637]]",
3311,val,25杭州,1584,E:\桌面\v-Net\dataset\26合并\25杭州\1584_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,-0.442641544342041,0.6,259,320.0,0.0,356.70941162109375,178.35470581054688,356.70941162109375,411.0226745605469,1,,,"[[314, 400]]",
3312,val,25杭州,1587,E:\桌面\v-Net\dataset\26合并\25杭州\1587_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,-0.43456106185913085,0.6,259,320.0,0.0,361.88092041015625,180.94046020507812,361.88092041015625,411.0226745605469,1,,,"[[324, 400]]",
3313,val,25杭州,1589,E:\桌面\v-Net\dataset\26合并\25杭州\1589_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,-0.4075653076171875,0.6,259,320.0,0.0,379.158203125,189.5791015625,379.158203125,411.0226745605469,1,,,"[[346, 413]]",
3314,val,25杭州,1601,E:\桌面\v-Net\dataset\26合并\25杭州\1601_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.11247674226760865,1.0,259,320.0,92.3039779663086,475.7109069824219,284.00744247436523,383.4069290161133,,2,"[71, 112]","[453, 500]","[[71, 112], [453, 500]]",
3315,val,25杭州,1621,E:\桌面\v-Net\dataset\26合并\25杭州\1621_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[341, 391], [416, 639]]",
3316,val,25杭州,1624,E:\桌面\v-Net\dataset\26合并\25杭州\1624_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,3,,,"[[386, 432], [457, 568], [581, 639]]",
3317,val,25杭州,1629,E:\桌面\v-Net\dataset\26合并\25杭州\1629_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,2,,,"[[469, 511], [538, 639]]",
3318,val,25杭州,1642,E:\桌面\v-Net\dataset\26合并\25杭州\1642_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,inferred_missing_left,-0.3358956813812256,0.6,259,320.0,7.002044677734375,418.02471923828125,212.5133819580078,411.0226745605469,411.0226745605469,1,,,"[[399, 437]]",
3319,val,25杭州,1644,E:\桌面\v-Net\dataset\26合并\25杭州\1644_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,ok,-0.1744943991303444,1.0,259,320.0,10.03787899017334,518.2857055664062,264.1617922782898,508.2478265762329,,2,"[0, 23]","[490, 546]","[[0, 23], [490, 546]]",
3320,val,25杭州,1645,E:\桌面\v-Net\dataset\26合并\25杭州\1645_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,ok,-0.11271854937076568,1.0,259,320.0,18.91756248474121,548.9425659179688,283.930064201355,530.0250034332275,,2,"[0, 43]","[520, 576]","[[0, 43], [520, 576]]",
3321,val,25杭州,1649,E:\桌面\v-Net\dataset\26合并\25杭州\1649_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,inferred_missing_right,-0.037019968032836914,0.6,259,320.0,102.64227294921875,513.6649475097656,308.1536102294922,411.0226745605469,411.0226745605469,1,,,"[[46, 155]]",
3322,val,25杭州,1656,E:\桌面\v-Net\dataset\26合并\25杭州\1656_-1.6200.jpg,-1.62,0.54,411.0226745605469,640,480,inferred_missing_right,0.2095463752746582,0.6,259,320.0,181.5435028076172,592.5661773681641,387.0548400878906,411.0226745605469,411.0226745605469,1,,,"[[157, 205]]",
3323,val,25杭州,1662,E:\桌面\v-Net\dataset\26合并\25杭州\1662_-1.6200.jpg,-1.62,0.54,411.0226745605469,640,480,ok,-0.07727927938103676,1.0,259,320.0,3.0609755516052246,587.4802856445312,295.27063059806824,584.419310092926,,2,"[0, 7]","[530, 639]","[[0, 7], [530, 639]]",
3324,val,25杭州,1663,E:\桌面\v-Net\dataset\26合并\25杭州\1663_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,ok,0.31143808364868164,1.0,259,320.0,314.6856689453125,524.6347045898438,419.6601867675781,209.94903564453125,,2,"[279, 351]","[376, 639]","[[279, 351], [376, 639]]",
3325,val,25杭州,1664,E:\桌面\v-Net\dataset\26合并\25杭州\1664_-1.6200.jpg,-1.62,0.54,411.0226745605469,640,480,inferred_missing_left,0.10955491065979003,0.6,259,320.0,149.54623413085938,560.5689086914062,355.0575714111328,411.0226745605469,411.0226745605469,1,,,"[[489, 633]]",
3326,val,25杭州,1668,E:\桌面\v-Net\dataset\26合并\25杭州\1668_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,-0.36226701736450195,0.6,259,320.0,0.0,408.14910888671875,204.07455444335938,408.14910888671875,411.0226745605469,1,,,"[[338, 479]]",
3327,val,25杭州,1679,E:\桌面\v-Net\dataset\26合并\25杭州\1679_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,-0.4275543212890625,0.6,259,320.0,0.0,366.365234375,183.1826171875,366.365234375,411.0226745605469,1,,,"[[337, 397]]",
3328,val,25杭州,1681,E:\桌面\v-Net\dataset\26合并\25杭州\1681_1.7200.jpg,1.72,0.54,411.0226745605469,640,480,inferred_missing_left,-0.38395371437072756,0.6,259,320.0,0.0,394.2696228027344,197.1348114013672,394.2696228027344,411.0226745605469,1,,,"[[365, 423]]",
3329,val,25杭州,1707,E:\桌面\v-Net\dataset\26合并\25杭州\1707_1.5100.jpg,1.51,0.54,411.0226745605469,640,480,insufficient_yellow_edges,,0.0,259,320.0,,,,,,3,,,"[[319, 375], [398, 470], [479, 639]]",
3330,val,25杭州,1717,E:\桌面\v-Net\dataset\26合并\25杭州\1717_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.01492314338684082,1.0,259,320.0,280.4205627441406,369.1302490234375,324.77540588378906,88.70968627929688,,5,"[259, 302]","[348, 391]","[[83, 137], [164, 212], [259, 302], [348, 391], [435, 639]]",
3331,val,25杭州,1726,E:\桌面\v-Net\dataset\26合并\25杭州\1726_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,0.018505334854125977,1.0,259,320.0,279.614990234375,372.2284240722656,325.9217071533203,92.61343383789062,,5,"[257, 301]","[350, 395]","[[93, 138], [191, 206], [257, 301], [350, 395], [442, 639]]",
3332,val,25杭州,1727,E:\桌面\v-Net\dataset\26合并\25杭州\1727_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.04601738452911377,1.0,259,320.0,114.50148010253906,496.0473937988281,305.2744369506836,381.54591369628906,,2,"[92, 136]","[476, 517]","[[92, 136], [476, 517]]",
3333,val,25杭州,1732,E:\桌面\v-Net\dataset\26合并\25杭州\1732_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.033602774143218994,1.0,259,320.0,114.66634368896484,503.827880859375,309.2471122741699,389.16153717041016,,2,"[92, 137]","[491, 517]","[[92, 137], [491, 517]]",
3334,val,25杭州,1737,E:\桌面\v-Net\dataset\26合并\25杭州\1737_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.024128854274749756,1.0,259,320.0,122.3877944946289,502.16973876953125,312.2787666320801,379.78194427490234,,2,"[100, 144]","[481, 524]","[[100, 144], [481, 524]]",
3335,val,25杭州,1738,E:\桌面\v-Net\dataset\26合并\25杭州\1738_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.023534202575683595,1.0,259,320.0,122.49160766601562,502.4465026855469,312.46905517578125,379.95489501953125,,2,"[100, 144]","[482, 524]","[[100, 144], [482, 524]]",
3336,val,25杭州,1739,E:\桌面\v-Net\dataset\26合并\25杭州\1739_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.01959468126296997,1.0,259,320.0,122.54232025146484,504.9170837402344,313.7297019958496,382.37476348876953,,2,"[100, 144]","[486, 525]","[[100, 144], [486, 525]]",
3337,val,25杭州,1742,E:\桌面\v-Net\dataset\26合并\25杭州\1742_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.03584902286529541,1.0,259,320.0,122.68107604980469,494.37554931640625,308.52831268310547,371.69447326660156,,2,"[100, 145]","[482, 506]","[[100, 145], [482, 506]]",
3338,val,25茂华,0,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (11)\0_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.03694984912872314,1.0,259,320.0,99.91770935058594,516.4343872070312,308.1760482788086,416.5166778564453,,2,"[73, 126]","[491, 543]","[[73, 126], [491, 543]]",
3339,val,25茂华,0,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (17)\0_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.05006047487258911,1.0,259,320.0,96.35015106201172,511.61114501953125,303.9806480407715,415.26099395751953,,2,"[70, 121]","[487, 537]","[[70, 121], [487, 537]]",
3340,val,25茂华,0,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (18)\0_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.04251711368560791,1.0,259,320.0,98.65037536621094,514.138671875,306.39452362060547,415.48829650878906,,2,"[72, 124]","[489, 540]","[[72, 124], [489, 540]]",
3341,val,25茂华,0,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (2)\0_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.030143654346466063,1.0,259,320.0,102.35155487060547,518.3565063476562,310.35403060913086,416.0049514770508,,2,"[76, 127]","[494, 544]","[[76, 127], [494, 544]]",
3342,val,25茂华,0,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (7)\0_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.04430074691772461,1.0,259,320.0,97.7864990234375,513.8610229492188,305.8237609863281,416.07452392578125,,2,"[72, 122]","[489, 539]","[[72, 122], [489, 539]]",
3343,val,25茂华,0,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (8)\0_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.015795886516571045,1.0,259,320.0,106.99225616455078,522.8983764648438,314.94531631469727,415.90612030029297,,2,"[81, 133]","[498, 549]","[[81, 133], [498, 549]]",
3344,val,25茂华,1,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (10)\1_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.05917766094207764,1.0,259,320.0,92.88990783691406,509.23638916015625,301.06314849853516,416.3464813232422,,2,"[65, 120]","[484, 535]","[[65, 120], [484, 535]]",
3345,val,25茂华,1,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (9)\1_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.04556516408920288,1.0,259,320.0,97.12870025634766,513.7095947265625,305.4191474914551,416.58089447021484,,2,"[72, 122]","[488, 540]","[[72, 122], [488, 540]]",
3346,val,25茂华,2,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (16)\2_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.021877729892730714,1.0,259,320.0,105.7053451538086,520.2929077148438,312.9991264343262,414.58756256103516,,2,"[80, 131]","[496, 546]","[[80, 131], [496, 546]]",
3347,val,25茂华,3,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (12)\3_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.0669503927230835,1.0,259,320.0,90.58183288574219,506.5699157714844,298.5758743286133,415.9880828857422,,2,"[64, 116]","[482, 533]","[[64, 116], [482, 533]]",
3348,val,25茂华,4,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (15)\4_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,2.4592876434326173e-05,1.0,259,320.0,112.14836883544922,527.8673706054688,320.007869720459,415.71900177001953,,2,"[86, 138]","[502, 553]","[[86, 138], [502, 553]]",
3349,val,25茂华,4,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (16)\4_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.02480102777481079,1.0,259,320.0,105.41756439208984,518.7097778320312,312.06367111206055,413.2922134399414,,2,"[79, 133]","[492, 545]","[[79, 133], [492, 545]]",
3350,val,25茂华,5,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (10)\5_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.07269927263259887,1.0,259,320.0,88.46297454833984,505.0094909667969,296.73623275756836,416.54651641845703,,2,"[62, 114]","[480, 532]","[[62, 114], [480, 532]]",
3351,val,25茂华,5,E:\桌面\v-Net\dataset\26合并\25茂华\2\2 (13)\5_0.0000.jpg,0.0,0.54,411.0226745605469,640,480,ok,-0.06237949132919311,1.0,259,320.0,92.00568389892578,508.0714416503906,300.0385627746582,416.06575775146484,,2,"[64, 118]","[484, 534]","[[64, 118], [484, 534]]",
